way_id,node_id,lat,lon
576440354,5528801784,32.5659277,-117.0520359
576440356,5528801789,32.5629053,-117.0541629
576440356,5528801788,32.5629031,-117.0546725
576440357,5528801791,32.5638706,-117.0539805
576440357,5528801790,32.5635089,-117.0539778
576440359,5528801792,32.5642244,-117.0542233
576440360,5528801794,32.5639316,-117.0546980
576440361,5528801799,32.5646460,-117.0545250
576440361,5528801798,32.5647771,-117.0545532
576440361,5528801797,32.5648392,-117.0547034
576440362,5528801801,32.5644131,-117.0565018
576440363,5528801806,32.5654903,-117.0566322
576440363,5528801805,32.5651636,-117.0566171
576440363,5528801804,32.5650721,-117.0567057
576440363,5528801803,32.5647978,-117.0567024
576440364,5528801809,32.5658904,-117.0572729
576440364,5528801808,32.5652687,-117.0572662
576440365,5528801812,32.5661944,-117.0577168
576440365,5528801811,32.5657740,-117.0577249
576440366,5528801814,32.5640266,-117.0552009
576440367,5528801816,32.5638672,-117.0554075
576440368,5528801818,32.5632727,-117.0552881
576440369,5528801820,32.5637474,-117.0565407
576440370,5528802023,32.5637124,-117.0568921
576440370,5528802022,32.5640288,-117.0568733
576440371,5528802026,32.5639915,-117.0573092
576440371,5528802025,32.5643962,-117.0573038
576440372,5528802029,32.5642334,-117.0577557
576440372,5528802028,32.5645962,-117.0577532
576440373,5528802034,32.5653739,-117.0591518
576440373,5528802033,32.5653829,-117.0581688
576440373,5528802032,32.5645228,-117.0581715
576440374,5528802037,32.5667516,-117.0602234
576440374,5528802036,32.5668816,-117.0602569
576440375,5528802043,32.5656429,-117.0596440
576440375,5528802042,32.5655976,-117.0593141
576440375,5528802041,32.5656146,-117.0584773
576440375,8234528315,32.5659249,-117.0584719
885532702,8234528315,32.5659249,-117.0584719
576440375,5528802040,32.5662860,-117.0584665
576440377,5528802046,32.5661255,-117.0597567
576440377,5528802045,32.5657762,-117.0600919
576440378,5528802050,32.5665335,-117.0601831
576440378,5528802049,32.5665787,-117.0600665
576440379,5528802054,32.5662286,-117.0607236
576440380,5528802054,32.5662286,-117.0607236
576440379,5528802053,32.5665199,-117.0611635
576440380,5528802055,32.5666782,-117.0602945
576440381,5528802058,32.5667731,-117.0523243
576440381,5528802057,32.5669505,-117.0525938
576440382,5528802061,32.5675394,-117.0587590
576440383,5528802061,32.5675394,-117.0587590
576440382,5528802060,32.5675315,-117.0593735
576440387,5528802060,32.5675315,-117.0593735
576440383,5528802063,32.5677179,-117.0587591
576440387,5528802063,32.5677179,-117.0587591
576440383,5528802062,32.5673611,-117.0587589
576440386,5528802062,32.5673611,-117.0587589
576440384,5528802065,32.5677281,-117.0585743
576440387,5528802065,32.5677281,-117.0585743
576440384,5528802064,32.5673603,-117.0585644
576440386,5528802064,32.5673603,-117.0585644
576440385,5528802066,32.5677383,-117.0583901
576440387,5528802066,32.5677383,-117.0583901
576440385,5528802069,32.5673597,-117.0583995
576440386,5528802069,32.5673597,-117.0583995
576440385,5528802067,32.5672478,-117.0582691
576440387,5528802067,32.5672478,-117.0582691
576440386,5528802071,32.5673235,-117.0593741
576440387,5528802071,32.5673235,-117.0593741
576440386,5528802070,32.5673631,-117.0592900
576440386,5528802068,32.5664626,-117.0584142
576440387,5528802068,32.5664626,-117.0584142
576440387,5528802079,32.5664634,-117.0582332
576440387,5528802078,32.5665064,-117.0582198
576440387,5528802077,32.5668081,-117.0582332
576440387,5528802076,32.5669087,-117.0582734
576440387,5528802075,32.5676558,-117.0582640
576440387,5528802074,32.5677406,-117.0583485
576440387,5528802073,32.5676841,-117.0593731
576440387,5528802072,32.5672026,-117.0593745
576440390,5528802083,32.5676524,-117.0605506
576440390,5528802082,32.5676400,-117.0596252
576440390,5528802081,32.5673676,-117.0596413
576440393,5528802087,32.5671404,-117.0608845
576440393,5528802086,32.5672546,-117.0609033
576440393,5528802085,32.5674128,-117.0612131
576440393,5528802084,32.5670907,-117.0615980
576440395,5528802092,32.5677530,-117.0626883
576440395,5528802091,32.5676682,-117.0626628
576440395,5528802090,32.5677180,-117.0623222
576440395,5528802089,32.5675586,-117.0622753
576440395,5528802088,32.5674580,-117.0625368
576440398,5528802093,32.5675190,-117.0634715
576472334,5529042424,32.5660916,-116.9916111
576472335,5529042425,32.5661187,-116.9908923
576472336,5529042435,32.5667471,-116.9899267
576472336,5529042434,32.5666748,-116.9898704
576472336,5529042433,32.5666171,-116.9898677
576472336,5529042432,32.5661865,-116.9898650
576472336,5529042431,32.5661582,-116.9898784
576472336,5529042430,32.5661402,-116.9899026
576472336,5529042429,32.5661390,-116.9901252
576472336,5529042428,32.5661458,-116.9901614
576472336,5529042427,32.5661605,-116.9901802
576472336,5529042437,32.5661978,-116.9901855
576472338,5529042437,32.5661978,-116.9901855
576472379,5529042674,32.5669155,-116.9937193
576472379,5529042673,32.5670897,-116.9937636
803672448,5529042673,32.5670897,-116.9937636
576472380,5529042680,32.5658474,-116.9919209
576472380,5529042679,32.5658316,-116.9922549
576472380,5529042678,32.5658406,-116.9923501
576472380,5529042677,32.5658836,-116.9924922
576472380,5529042676,32.5659130,-116.9925673
576472381,5529042685,32.5666126,-116.9937690
576472381,5529042684,32.5664205,-116.9937140
576472381,5529042683,32.5663922,-116.9937207
576472381,5529042682,32.5663786,-116.9937636
576472381,5529042681,32.5663820,-116.9939138
576472382,5529042691,32.5666171,-116.9954950
576472382,5529042690,32.5656903,-116.9955191
576472382,5529042689,32.5656135,-116.9955687
576472382,5529042688,32.5655671,-116.9955835
576472382,5529042687,32.5653784,-116.9955915
576472383,5529042697,32.5628353,-116.9951020
576472383,5529042696,32.5629686,-116.9950993
576472383,5529042695,32.5630048,-116.9950980
576472383,5529042694,32.5630252,-116.9950846
576472383,5529042693,32.5630353,-116.9948244
576472384,5529042700,32.5628658,-116.9946420
576472384,5529042699,32.5638503,-116.9946072
576472385,5529042703,32.5628624,-116.9937931
576472385,5529042702,32.5638864,-116.9937462
576472386,5529042706,32.5631936,-116.9927953
576472386,5529042705,32.5639667,-116.9927913
576472387,5529042710,32.5628534,-116.9927846
576472388,5529042710,32.5628534,-116.9927846
576472387,5529042708,32.5627324,-116.9930662
576472388,5529042711,32.5629110,-116.9928007
576472388,5529042709,32.5626442,-116.9927832
576472389,5529042715,32.5626329,-116.9936335
576472389,5529042714,32.5625934,-116.9936442
576472389,5529042713,32.5622882,-116.9936469
576472390,5529042723,32.5625222,-116.9944891
576472391,5529042723,32.5625222,-116.9944891
576472390,5529042721,32.5625278,-116.9943644
576472390,5529042720,32.5625256,-116.9942933
576472390,5529042719,32.5625131,-116.9942504
576472390,5529042718,32.5624724,-116.9942263
576472390,5529042717,32.5622667,-116.9941968
576472391,5529042724,32.5626250,-116.9944851
576472391,5529042722,32.5624351,-116.9947439
576472394,5529042739,32.5620994,-116.9974731
576472394,5529042740,32.5621458,-116.9975106
576472394,5529042741,32.5622057,-116.9975401
576472394,5529042746,32.5623572,-116.9976032
576472395,5529042746,32.5623572,-116.9976032
576472394,5529042743,32.5622780,-116.9977279
576472394,5529042742,32.5621639,-116.9978352
576472395,5529042747,32.5627923,-116.9976126
576472395,5529042745,32.5623685,-116.9974945
576472395,5529042744,32.5623752,-116.9972250
576472424,5529042912,32.5705039,-116.9900367
576472425,5529042915,32.5675072,-116.9907340
576472426,5529042915,32.5675072,-116.9907340
576472425,5529042914,32.5678334,-116.9907301
576472427,5529042914,32.5678334,-116.9907301
576472426,5529042923,32.5674603,-116.9902512
576472426,5529042922,32.5674897,-116.9902687
576472426,5529042921,32.5675032,-116.9903049
576472426,5529042920,32.5675111,-116.9911551
576472426,5529042919,32.5674931,-116.9911954
576472426,5529042918,32.5674659,-116.9912075
576472427,5529042935,32.5669912,-116.9915950
576472427,5529042934,32.5677620,-116.9915816
576472427,5529042933,32.5678027,-116.9915669
576472427,5529042932,32.5678276,-116.9915347
576472427,5529042931,32.5678389,-116.9914810
576472427,5529042930,32.5678276,-116.9899508
576472427,5529042929,32.5678129,-116.9898985
576472427,5529042928,32.5677813,-116.9898704
576472427,5529042927,32.5677440,-116.9898583
576472427,5529042926,32.5670466,-116.9898717
576472428,5529042951,32.5676072,-116.9924171
576472429,5529042951,32.5676072,-116.9924171
576472428,5529042946,32.5675258,-116.9924171
576472428,5529042945,32.5674998,-116.9924051
576472428,5529042944,32.5674851,-116.9923769
576472428,5529042943,32.5674829,-116.9918029
576472428,5529042942,32.5674772,-116.9917627
576472428,5529042941,32.5674558,-116.9917385
576472428,5529042940,32.5671280,-116.9917399
576472428,5529042939,32.5670975,-116.9917479
576472428,5529042938,32.5670760,-116.9917855
576472428,5699186831,32.5670788,-116.9921014
598854922,5699186831,32.5670788,-116.9921014
576472428,5529042937,32.5670816,-116.9924238
576472429,5529042950,32.5678287,-116.9924051
576472429,5529042949,32.5678762,-116.9923863
576472429,5529042948,32.5678920,-116.9923487
576472429,5529042947,32.5678852,-116.9917560
576472431,5529042961,32.5678446,-116.9965182
576472431,5727142816,32.5678439,-116.9964051
603200815,5727142816,32.5678439,-116.9964051
576472431,5529042960,32.5678423,-116.9961682
576472432,5529042963,32.5676558,-117.0009787
576730796,5530787997,32.5619132,-117.0399041
576730796,5530787996,32.5623176,-117.0397125
576730796,5530787995,32.5625154,-117.0397407
576730796,5530787994,32.5628172,-117.0400612
576730796,5530788003,32.5628466,-117.0403254
576730798,5530788003,32.5628466,-117.0403254
576730798,5530788006,32.5634592,-117.0400129
576730798,5530788005,32.5630692,-117.0399995
576730798,5530788004,32.5630636,-117.0403013
576730798,5530788002,32.5624453,-117.0399150
576730798,5530787999,32.5620069,-117.0400793
576730798,5530788001,32.5617615,-117.0401712
576730798,5530788000,32.5618553,-117.0405440
576730799,5530788016,32.5712148,-117.0284513
576730799,5530788015,32.5708012,-117.0295295
576730799,5530788014,32.5707130,-117.0295456
576730799,5530788013,32.5706271,-117.0295081
576730799,5530788012,32.5706475,-117.0293552
576730799,5530788011,32.5709277,-117.0287195
576730799,5530788010,32.5709277,-117.0283386
576730799,5530788009,32.5709707,-117.0282367
576730799,5530788008,32.5712148,-117.0281428
576730799,5530788007,32.5714906,-117.0272765
576801952,5531206996,32.5631409,-117.0166766
576801953,5531206996,32.5631409,-117.0166766
576801953,5531207002,32.5635868,-117.0163834
576801954,5531207002,32.5635868,-117.0163834
576801953,5531207001,32.5634694,-117.0164551
576801953,5531207001,32.5634694,-117.0164551
576801953,5531207000,32.5635089,-117.0165490
576801953,5531206999,32.5631811,-117.0167649
576801953,5531206998,32.5630907,-117.0165664
576801953,5531206997,32.5634140,-117.0163491
576801954,5531207004,32.5636807,-117.0166093
576801955,5531207006,32.5707300,-116.9973081
576801956,5531207007,32.5701117,-116.9971539
576801957,5531207014,32.5703367,-116.9970319
576801957,5531207014,32.5703367,-116.9970319
576801957,5531207013,32.5703694,-116.9970292
576801957,5531207012,32.5703773,-116.9974463
576801957,5531207011,32.5703310,-116.9974490
576801957,5531207010,32.5703129,-116.9972357
576801957,5531207009,32.5703084,-116.9970641
576801958,5531207017,32.5690968,-116.9971579
576801958,5531207016,32.5687645,-116.9971445
576801959,5531207223,32.5692980,-116.9975254
576801960,5531207223,32.5692980,-116.9975254
576801959,5531207020,32.5692697,-116.9974718
576801959,5531207019,32.5686594,-116.9974677
576801960,5531207224,32.5694233,-116.9975159
576801974,5531207224,32.5694233,-116.9975159
576801960,5531207222,32.5692618,-116.9975549
576801960,5531207221,32.5689431,-116.9975670
576801961,5531207226,32.5694216,-116.9974180
576801974,5531207226,32.5694216,-116.9974180
576801961,5531207225,32.5695760,-116.9974288
576801962,5531207228,32.5694278,-116.9977882
576801974,5531207228,32.5694278,-116.9977882
576801962,5531207227,32.5691127,-116.9977883
576801963,5531207230,32.5694321,-116.9980429
576801974,5531207230,32.5694321,-116.9980429
576801963,5531207229,32.5688346,-116.9980699
576801964,5531207231,32.5697162,-116.9982711
576801964,5531207233,32.5694367,-116.9983191
576801974,5531207233,32.5694367,-116.9983191
576801964,5531207232,32.5689115,-116.9983462
576801965,5531207235,32.5694415,-116.9986037
576801974,5531207235,32.5694415,-116.9986037
576801965,5531207234,32.5688007,-116.9986036
576801966,5531207237,32.5694475,-116.9989632
576801974,5531207237,32.5694475,-116.9989632
576801966,5531207236,32.5700236,-116.9989362
576801967,5531207239,32.5694511,-116.9991802
576801974,5531207239,32.5694511,-116.9991802
576801967,5531207238,32.5689409,-116.9991857
576801968,5531207241,32.5694606,-116.9997462
576801974,5531207241,32.5694606,-116.9997462
576801968,5531207240,32.5690087,-116.9997329
576801969,5531207243,32.5694664,-117.0000923
576801974,5531207243,32.5694664,-117.0000923
576801969,5531207242,32.5689171,-117.0000547
576801970,5531207245,32.5694693,-117.0002705
576801974,5531207245,32.5694693,-117.0002705
576801970,5531207244,32.5689669,-117.0002519
576801971,5531207247,32.5694718,-117.0004194
576801974,5531207247,32.5694718,-117.0004194
576801971,5531207246,32.5687182,-117.0004101
576801972,5531207251,32.5694743,-117.0005640
576801974,5531207251,32.5694743,-117.0005640
576801972,5531207250,32.5690358,-117.0007601
576801972,5531207249,32.5689341,-117.0008299
576801972,5531207248,32.5686334,-117.0008299
576801973,5531207253,32.5694701,-117.0003147
576801974,5531207253,32.5694701,-117.0003147
576801973,5531207252,32.5698518,-117.0003149
576801974,5531207254,32.5694788,-117.0008379
576801975,5531207260,32.5694856,-117.0025250
576801975,5531207259,32.5700688,-117.0024848
576801975,5531207258,32.5700801,-117.0015165
576801975,5531207257,32.5686312,-117.0015085
576801975,5531207256,32.5686131,-117.0025545
576801975,5531207255,32.5691533,-117.0025653
576801976,5531207272,32.5686866,-117.0035362
576801979,5531207272,32.5686866,-117.0035362
576801976,5531207266,32.5686017,-117.0032853
576801976,5531207262,32.5686131,-117.0031594
576801976,5531207265,32.5686528,-117.0030479
576801976,5531207264,32.5688039,-117.0028808
576801976,5531207263,32.5689652,-117.0028733
576801976,5531207261,32.5691285,-117.0028670
576801977,5531207268,32.5688267,-117.0043310
576801979,5531207268,32.5688267,-117.0043310
576801977,5531207267,32.5688200,-117.0035405
576801979,5531207267,32.5688200,-117.0035405
576801978,5531207270,32.5690370,-117.0043264
576801979,5531207270,32.5690370,-117.0043264
576801978,5531207269,32.5690257,-117.0035451
576801979,5531207269,32.5690257,-117.0035451
576801979,5531207274,32.5686165,-117.0043355
576801979,5531207273,32.5686074,-117.0035966
576801980,5531207284,32.5687736,-117.0047995
576801982,5531207284,32.5687736,-117.0047995
576801980,5531207279,32.5687193,-117.0047607
576801980,5531207279,32.5687193,-117.0047607
576801980,5531207278,32.5685249,-117.0047446
576801980,5531207277,32.5685295,-117.0045514
576801980,5531207276,32.5687182,-117.0045447
576801981,5531207282,32.5691568,-117.0050400
576801982,5531207282,32.5691568,-117.0050400
576801981,5531207281,32.5691511,-117.0052260
576801981,5531207280,32.5687849,-117.0052220
576801981,5531207285,32.5687713,-117.0050342
576801982,5531207285,32.5687713,-117.0050342
576801983,5531207289,32.5700055,-117.0273358
576801984,5531207289,32.5700055,-117.0273358
576801983,5531207288,32.5703875,-117.0273381
576801983,5531207287,32.5704621,-117.0272966
576801983,5531207290,32.5705322,-117.0271249
576801984,5531207290,32.5705322,-117.0271249
576801984,5531207297,32.5705209,-117.0274508
576801984,5531207296,32.5703536,-117.0274964
576801984,5531207295,32.5701174,-117.0274937
576801984,5531207294,32.5700123,-117.0274267
576801984,5531207293,32.5700010,-117.0272765
576801984,5531207292,32.5700507,-117.0271437
576801984,5531207291,32.5702655,-117.0271236
576801985,5531207299,32.5710317,-116.9971016
576801985,5531207298,32.5709865,-116.9974490
576801986,5531207301,32.5711436,-116.9974476
576801987,5531207303,32.5712962,-116.9976005
576801988,5531207305,32.5714680,-116.9974208
576801989,5531207308,32.5719101,-116.9976057
576801989,5531207307,32.5714974,-116.9976045
576801998,5531207339,32.5701954,-116.9997489
576801999,5531207339,32.5701954,-116.9997489
576801998,5531207336,32.5701818,-116.9990113
576801999,5531207342,32.5719685,-116.9996016
576801999,5531207341,32.5707763,-116.9997007
576801999,5531207341,32.5707763,-116.9997007
576801999,5531207340,32.5707243,-116.9997409
576801999,5531207338,32.5702067,-117.0008057
576801999,5531207337,32.5708419,-117.0008084
576802000,5531207344,32.5719834,-117.0000652
576802000,5531207343,32.5709865,-117.0001245
576802001,5531207346,32.5719872,-117.0003444
576802001,5531207345,32.5710272,-117.0003980
576802002,5531207349,32.5719905,-117.0006339
576802002,5531207348,32.5717618,-117.0006689
576802002,5531207347,32.5711628,-117.0007548
576802008,5531207368,32.5696095,-117.0027556
576802016,5531207368,32.5696095,-117.0027556
576802009,5531207371,32.5698586,-117.0031071
576802010,5531207371,32.5698586,-117.0031071
576802009,5531207369,32.5698742,-117.0035059
576802017,5531207369,32.5698742,-117.0035059
576802010,5531207372,32.5704916,-117.0031097
576802011,5531207372,32.5704916,-117.0031097
576802010,5531207370,32.5698699,-117.0027038
576802016,5531207370,32.5698699,-117.0027038
576802011,5531207374,32.5704892,-117.0026875
576802016,5531207374,32.5704892,-117.0026875
576802011,5531207373,32.5704938,-117.0034936
576802017,5531207373,32.5704938,-117.0034936
576802012,5531207376,32.5708440,-117.0019269
576802015,5531207376,32.5708440,-117.0019269
576802013,5531207378,32.5702926,-117.0021308
576802014,5531207378,32.5702926,-117.0021308
576802013,5531207377,32.5708440,-117.0021334
576802015,5531207377,32.5708440,-117.0021334
576802014,5531207381,32.5702903,-117.0015273
576802015,5531207381,32.5702903,-117.0015273
576802014,5531207379,32.5702948,-117.0026926
576802016,5531207379,32.5702948,-117.0026926
576802015,5531207384,32.5708328,-117.0034869
576802017,5531207384,32.5708328,-117.0034869
576802015,5531207383,32.5708438,-117.0026781
576802016,5531207383,32.5708438,-117.0026781
576802015,5531207382,32.5708441,-117.0015460
576802016,5531207387,32.5695535,-117.0035123
576802017,5531207387,32.5695535,-117.0035123
576802016,5531207386,32.5695580,-117.0028684
576802016,5531207385,32.5696303,-117.0027101
576802018,5531207390,32.5702633,-117.0051327
576802019,5531207390,32.5702633,-117.0051327
576802019,5531207394,32.5695331,-117.0037485
576802020,5531207394,32.5695331,-117.0037485
576802019,5531207393,32.5695557,-117.0051268
576802019,5531207392,32.5708373,-117.0051375
576802019,5531207398,32.5708441,-117.0048371
576802021,5531207398,32.5708441,-117.0048371
576802020,5531207397,32.5708441,-117.0037508
576802021,5531207397,32.5708441,-117.0037508
576802022,5531207401,32.5714431,-117.0015326
576802023,5531207401,32.5714431,-117.0015326
576802022,5531207417,32.5725620,-117.0014924
576802023,5531207405,32.5712894,-117.0043355
576802024,5531207405,32.5712894,-117.0043355
576802023,5531207403,32.5712917,-117.0026733
576802026,5531207403,32.5712917,-117.0026733
576802023,5531207402,32.5713007,-117.0015514
576802024,5531207406,32.5713007,-117.0051268
576802024,5531207411,32.5719856,-117.0051456
576802024,5531207408,32.5719426,-117.0049283
576802024,5531207407,32.5719607,-117.0026755
576802026,5531207407,32.5719607,-117.0026755
576802026,5531207414,32.5727002,-117.0026779
576802029,5531207423,32.5703773,-117.0064531
576802029,5531207422,32.5706610,-117.0064504
576802030,5531207427,32.5710543,-117.0064129
576802030,5531207426,32.5707853,-117.0064102
576802031,5531207430,32.5711583,-117.0056203
576802031,5531207431,32.5711176,-117.0057598
576802031,5531207432,32.5711154,-117.0063847
576802031,5531207433,32.5714759,-117.0063888
576802035,5158323094,32.5723715,-117.0239870
576802035,5531207444,32.5722907,-117.0237869
576802035,5531207443,32.5720105,-117.0235482
576802035,5531207442,32.5717336,-117.0234060
576802036,5531207448,32.5707334,-117.0249751
576802036,5531207447,32.5708871,-117.0253989
576802036,5531207446,32.5711606,-117.0256993
576802038,5531207478,32.5717652,-117.0259783
576802038,5531207478,32.5717652,-117.0259783
576802038,5531207476,32.5717499,-117.0259548
576802038,5531207475,32.5717412,-117.0259269
576802038,5531207474,32.5717399,-117.0258972
576802038,5531207473,32.5717462,-117.0258684
576802038,5531207472,32.5717594,-117.0258431
576802038,5531207471,32.5717784,-117.0258237
576802038,5531207477,32.5718014,-117.0258120
576802038,5531207470,32.5718271,-117.0258089
576802038,5531207469,32.5718523,-117.0258154
576802038,5531207468,32.5718746,-117.0258308
576802038,5531207467,32.5718918,-117.0258536
576802038,5531207466,32.5719023,-117.0258816
576802038,5531207465,32.5719050,-117.0259121
576802038,5531207479,32.5718997,-117.0259421
576802038,5531207464,32.5718861,-117.0259698
576802038,5531207463,32.5718657,-117.0259908
576802038,5531207462,32.5718406,-117.0260029
576802038,5531207461,32.5718136,-117.0260048
576802038,5531207460,32.5717876,-117.0259963
577493611,5536042370,32.5726253,-117.0840961
577493611,5536042369,32.5726072,-117.0832461
577493611,5668411851,32.5722949,-117.0832423
577493611,5668411849,32.5720577,-117.0832394
577493611,5536042349,32.5718308,-117.0832367
577493611,5536042348,32.5717392,-117.0833239
577493622,5536042392,32.5710182,-117.0831750
577493623,5536042396,32.5712029,-117.0838201
577493624,5536042396,32.5712029,-117.0838201
577493623,5536042394,32.5713911,-117.0838161
577493624,5536042395,32.5711990,-117.0835237
577717425,5537629730,32.5694002,-117.0823140
577717432,5537629730,32.5694002,-117.0823140
577717425,5537629729,32.5690630,-117.0823160
577717430,5537629729,32.5690630,-117.0823160
577717426,5537629732,32.5694007,-117.0825085
577717432,5537629732,32.5694007,-117.0825085
577717426,5537629731,32.5690622,-117.0825018
577717430,5537629731,32.5690622,-117.0825018
577717427,5537629734,32.5694012,-117.0826989
577717432,5537629734,32.5694012,-117.0826989
577717427,5537629733,32.5690612,-117.0827016
577717430,5537629733,32.5690612,-117.0827016
577717428,5537629736,32.5694017,-117.0828988
577717432,5537629736,32.5694017,-117.0828988
577717428,5537629735,32.5690603,-117.0829001
577717430,5537629735,32.5690603,-117.0829001
577717429,5537629738,32.5694022,-117.0830999
577717432,5537629738,32.5694022,-117.0830999
577717429,5537629737,32.5690593,-117.0830986
577717430,5537629737,32.5690593,-117.0830986
577717430,5537629740,32.5690584,-117.0832881
577717431,5537629740,32.5690584,-117.0832881
577717430,5537629739,32.5690639,-117.0821306
577717432,5537629739,32.5690639,-117.0821306
577717431,5537629741,32.5694027,-117.0832863
577717432,5537629741,32.5694027,-117.0832863
577717432,5537629743,32.5694031,-117.0834352
577717432,5537629742,32.5693997,-117.0821196
577717433,5537629747,32.5696297,-117.0835653
577717434,5537629747,32.5696297,-117.0835653
577717433,5537629744,32.5696122,-117.0834593
577717433,5537629745,32.5696258,-117.0816287
577717434,5537629752,32.5697749,-117.0838965
577717434,5537629752,32.5697749,-117.0838965
577717435,5537629752,32.5697749,-117.0838965
577717434,5537629748,32.5696303,-117.0839006
577717434,5537629746,32.5697733,-117.0835640
577717435,7607276275,32.5697745,-117.0839659
577717435,5537629751,32.5702214,-117.0838872
577717435,5537629750,32.5702734,-117.0839623
577731550,5537756340,32.5646358,-117.0833997
577731550,5537756339,32.5642374,-117.0834024
577731552,5537756342,32.5642391,-117.0831817
577731553,5537756344,32.5643849,-117.0826010
577731554,5537756348,32.5648958,-117.0827211
577731554,5537756347,32.5648890,-117.0822711
577731555,5537756351,32.5650665,-117.0833405
577731556,5537756351,32.5650665,-117.0833405
577731555,5537756350,32.5650681,-117.0830557
577731556,5537756353,32.5649817,-117.0833386
577731556,5537756352,32.5654829,-117.0833494
577731557,5537756354,32.5657683,-117.0850044
577731558,5537756354,32.5657683,-117.0850044
577731559,5537756354,32.5657683,-117.0850044
577731558,5537756355,32.5657525,-117.0840747
738814796,5537756355,32.5657525,-117.0840747
577731559,5537756356,32.5656547,-117.0850023
598725179,5698440724,32.5645628,-117.0815684
601512190,5716776590,32.5661419,-117.0515829
601512191,5716776590,32.5661419,-117.0515829
601512190,5716776589,32.5660889,-117.0513417
601512191,5716776597,32.5674582,-117.0533444
601512191,5716776596,32.5673080,-117.0533042
601512191,5716776595,32.5671893,-117.0532489
601512191,5716776594,32.5670746,-117.0531919
601512191,5716776593,32.5669298,-117.0530994
601512191,5716776591,32.5667793,-117.0529807
601512191,5716776601,32.5665302,-117.0526897
601512191,5716776600,32.5662980,-117.0522223
601512191,5716776599,32.5661909,-117.0518035
603200815,5727142811,32.5674729,-116.9966767
603200815,5727142812,32.5674721,-116.9964766
603200815,5727142813,32.5674946,-116.9964499
603200815,5727142814,32.5676255,-116.9964461
603200815,5727142815,32.5676617,-116.9964089
605797553,5744927223,32.5664010,-116.9950307
605797554,5744927223,32.5664010,-116.9950307
605797554,5744927222,32.5653150,-116.9950553
606563780,5750725564,32.5683555,-116.9893654
606563780,49056818,32.5683729,-116.9910644
606563780,4126910756,32.5683817,-116.9911854
606563780,4126910758,32.5683975,-116.9912497
606563780,49233507,32.5684184,-116.9913049
606563780,4126910768,32.5684597,-116.9913564
606563780,4126910770,32.5685071,-116.9913973
606563780,49233505,32.5685537,-116.9914244
606563780,4126910774,32.5686077,-116.9914362
606563780,4126910775,32.5686716,-116.9914415
606563780,1173003549,32.5692614,-116.9914330
606563780,4126910797,32.5693260,-116.9914509
606563780,4126910798,32.5693802,-116.9914824
606563780,1173003534,32.5694242,-116.9915289
606563780,4126910799,32.5694650,-116.9915991
606563780,3588990107,32.5700743,-116.9946214
634644848,3588990107,32.5700743,-116.9946214
634644848,4126910813,32.5702371,-116.9945695
634644848,3588990108,32.5702898,-116.9945493
634644848,3588990110,32.5703247,-116.9945248
634644848,3588990114,32.5708928,-116.9938963
635619828,5995335863,32.5709187,-117.0787167
635619831,5995335863,32.5709187,-117.0787167
635619830,1173916111,32.5724716,-117.0807169
635619830,1173916112,32.5709979,-117.0807169
635619830,1173916120,32.5709143,-117.0806874
635619830,1173916123,32.5706340,-117.0803468
635619830,1173916103,32.5706249,-117.0793222
635619830,1173916115,32.5706272,-117.0791210
642012411,6045089227,32.5702744,-117.0137613
642012411,6045089227,32.5702744,-117.0137613
642012411,6045089228,32.5702428,-117.0137622
642012411,6045089229,32.5702420,-117.0137430
642012411,6045089230,32.5699908,-117.0137382
642012411,6045089231,32.5699908,-117.0137622
642012411,6045089232,32.5699592,-117.0137613
642012411,6045089233,32.5699567,-117.0139603
642012411,6045089234,32.5700151,-117.0139622
642012411,6045089235,32.5700240,-117.0139401
642012411,6045089236,32.5700961,-117.0139343
642012411,6045089237,32.5700904,-117.0139622
642012411,6045089238,32.5701699,-117.0139574
642012411,6045089239,32.5701731,-117.0139353
642012411,6045089240,32.5702355,-117.0139363
642012411,6045089241,32.5702347,-117.0139526
642012411,6045089242,32.5702841,-117.0139565
642012412,6045089243,32.5698773,-117.0137459
642012412,6045089243,32.5698773,-117.0137459
642012412,6045089244,32.5695953,-117.0137516
642012412,6045089245,32.5695913,-117.0139661
642012412,6045089246,32.5696553,-117.0139699
642012412,6045089247,32.5696642,-117.0139516
642012412,6045089248,32.5697250,-117.0139497
642012412,6045089249,32.5697290,-117.0139680
642012412,6045089250,32.5698020,-117.0139690
642012412,6045089251,32.5698060,-117.0139372
642012412,6045089252,32.5698579,-117.0139430
642012412,6045089253,32.5698684,-117.0139603
642012412,6045089254,32.5699195,-117.0139565
642012412,6045089255,32.5699170,-117.0137690
642012412,6045089256,32.5698838,-117.0137699
648534346,6088571094,32.5705122,-117.0246715
648534346,7391635010,32.5705603,-117.0243617
648534346,7391635009,32.5706690,-117.0241193
648534346,6088571104,32.5701856,-117.0227141
648534346,6088571102,32.5703030,-117.0223989
648534346,6088571101,32.5703478,-117.0213681
648534346,6088571103,32.5698737,-117.0213392
648534346,6088571085,32.5693490,-117.0213639
648534346,6088571097,32.5688678,-117.0213137
648534346,6088571100,32.5693037,-117.0230530
648534346,6088571099,32.5694494,-117.0231967
648534346,6088571098,32.5697267,-117.0237281
648534346,6088571091,32.5699078,-117.0249287
648534346,6088571096,32.5695040,-117.0254961
648534346,6088571095,32.5693361,-117.0263704
648534346,6088571086,32.5695468,-117.0269603
